Ticker,Earnings_Date,Date,Days_From_Earnings,Open,Close,Next_Day_Open,Regular_Change%,After_Hours_Change%,EPS_Actual,EPS_Estimate,EPS_Surprise,EPS_Surprise_%,Sector,Industry,Profitable,Founder_is_CEO,FemaleCEO,Growth_in_Jobs
AAPL,2017-08-01,2017-08-02,1,32.837501525878906,33.0099983215332,32.837501525878906,0.5253042638410047,-0.5225592378833086,0.4175,0.3925,0.025,6.3694,Technology,"Computers, Office Equipment",yes,no,no,no
AAPL,2017-05-02,2017-05-01,-1,28.979999542236328,29.15250015258789,28.979999542236328,0.5952402107534712,-0.591718066885078,0.525,0.505,0.02,3.9604,Technology,"Computers, Office Equipment",yes,no,no,no
AAPL,2017-05-02,2017-05-01,-1,28.979999542236328,29.15250015258789,28.979999542236328,0.5952402107534712,-0.591718066885078,0.525,0.505,0.02,3.9604,Technology,"Computers, Office Equipment",yes,no,no,no
AAPL,2005-10-11,2005-10-10,-1,1.8485709428787231,1.79892897605896,1.8485709428787231,-2.685423949294435,2.75952900200192,0.01,0.01,0.0,0.0,Technology,"Computers, Office Equipment",yes,no,no,no
AAPL,2005-10-11,2005-10-10,-1,1.8485709428787231,1.79892897605896,1.8485709428787231,-2.685423949294435,2.75952900200192,0.01,0.01,0.0,0.0,Technology,"Computers, Office Equipment",yes,no,no,no
AAPL,2005-10-11,2005-10-10,-1,1.8485709428787231,1.79892897605896,2.1657140254974365,-2.685423949294435,20.389078964196703,0.01,0.01,0.0,0.0,Technology,"Computers, Office Equipment",yes,no,no,no
AAPL,2005-10-11,2005-10-11,0,2.1657140254974365,2.184999942779541,2.1657140254974365,0.890510799442912,-0.8826506996412482,0.01,0.01,0.0,0.0,Technology,"Computers, Office Equipment",yes,no,no,no
AAPL,2005-10-11,2005-10-11,0,2.1657140254974365,2.184999942779541,2.1657140254974365,0.890510799442912,-0.8826506996412482,0.01,0.01,0.0,0.0,Technology,"Computers, Office Equipment",yes,no,no,no
AAPL,2005-07-13,2005-07-12,-1,2.651071071624756,2.641071081161499,2.651071071624756,-0.3772056724653619,0.3786339010178782,0.01,0.01,0.0,0.0,Technology,"Computers, Office Equipment",yes,no,no,no
AAPL,2005-07-13,2005-07-12,-1,2.651071071624756,2.641071081161499,2.651071071624756,-0.3772056724653619,0.3786339010178782,0.01,0.01,0.0,0.0,Technology,"Computers, Office Equipment",yes,no,no,no
AAPL,2005-01-12,2005-01-11,-1,2.044286012649536,2.0535709857940674,2.044286012649536,0.45419149214337584,-0.4521379201771771,0.01,0.01,0.0,0.0,Technology,"Computers, Office Equipment",yes,no,no,no
AAPL,2005-01-12,2005-01-11,-1,2.044286012649536,2.0535709857940674,2.044286012649536,0.45419149214337584,-0.4521379201771771,0.01,0.01,0.0,0.0,Technology,"Computers, Office Equipment",yes,no,no,no
AAPL,2005-01-12,2005-01-11,-1,2.044286012649536,2.0535709857940674,2.462500095367432,0.45419149214337584,19.91307397709661,0.01,0.01,0.0,0.0,Technology,"Computers, Office Equipment",yes,no,no,no
AAPL,2005-01-12,2005-01-12,0,2.462500095367432,2.557142972946167,2.462500095367432,3.8433654381082634,-3.7011179499945515,0.01,0.01,0.0,0.0,Technology,"Computers, Office Equipment",yes,no,no,no
AAPL,2005-01-12,2005-01-12,0,2.462500095367432,2.557142972946167,2.462500095367432,3.8433654381082634,-3.7011179499945515,0.01,0.01,0.0,0.0,Technology,"Computers, Office Equipment",yes,no,no,no
AAPL,2004-10-13,2004-10-12,-1,1.1612499952316284,1.1633930206298828,1.1612499952316284,0.18454470674309337,-0.18420476659677057,0.02,0.01,0.01,100.0,Technology,"Computers, Office Equipment",yes,no,no,no
AAPL,2004-10-13,2004-10-12,-1,1.1612499952316284,1.1633930206298828,1.1612499952316284,0.18454470674309337,-0.18420476659677057,0.02,0.01,0.01,100.0,Technology,"Computers, Office Equipment",yes,no,no,no
AAPL,1999-10-13,1999-10-12,-1,0.9402899742126464,0.919642984867096,0.9402899742126464,-2.1958108574792816,2.2451092092584455,0.02,0.02,0.0,0.0,Technology,"Computers, Office Equipment",yes,no,no,no
AAPL,1999-10-13,1999-10-12,-1,0.9402899742126464,0.919642984867096,0.9402899742126464,-2.1958108574792816,2.2451092092584455,0.02,0.02,0.0,0.0,Technology,"Computers, Office Equipment",yes,no,no,no
AAPL,1999-01-13,1999-01-12,-1,0.9017860293388368,0.9202010035514832,0.9017860293388368,2.042055832928316,-2.0011904074842817,0.01,0.01,0.0,0.0,Technology,"Computers, Office Equipment",yes,no,no,no
AAPL,1999-01-13,1999-01-12,-1,0.9017860293388368,0.9202010035514832,0.9017860293388368,2.042055832928316,-2.0011904074842817,0.01,0.01,0.0,0.0,Technology,"Computers, Office Equipment",yes,no,no,no
MSFT,2022-10-25,2022-10-24,-1,243.759994506836,247.25,243.759994506836,1.4317384196799086,-1.4115290164465137,2.35,2.3,0.05,2.1739,Technology,Computer Software,yes,no,no,no
MSFT,2022-10-25,2022-10-24,-1,243.759994506836,247.25,243.759994506836,1.4317384196799086,-1.4115290164465137,2.35,2.3,0.05,2.1739,Technology,Computer Software,yes,no,no,no
MSFT,2022-10-25,2022-10-24,-1,243.759994506836,247.25,247.259994506836,1.4317384196799086,0.004042267678865255,2.35,2.3,0.05,2.1739,Technology,Computer Software,yes,no,no,no
MSFT,2022-10-25,2022-10-25,0,247.259994506836,250.6600036621093,247.259994506836,1.3750745089413545,-1.3564226863478872,2.35,2.3,0.05,2.1739,Technology,Computer Software,yes,no,no,no
MSFT,2022-10-25,2022-10-25,0,247.259994506836,250.6600036621093,247.259994506836,1.3750745089413545,-1.3564226863478872,2.35,2.3,0.05,2.1739,Technology,Computer Software,yes,no,no,no
MSFT,2022-10-25,2022-10-25,0,247.259994506836,250.6600036621093,231.1699981689453,1.3750745089413545,-7.775474829816321,2.35,2.3,0.05,2.1739,Technology,Computer Software,yes,no,no,no
MSFT,2022-10-25,2022-10-26,1,231.1699981689453,231.32000732421875,231.1699981689453,0.06489127328876247,-0.0648491918224714,2.35,2.3,0.05,2.1739,Technology,Computer Software,yes,no,no,no
MSFT,2022-10-25,2022-10-26,1,231.1699981689453,231.32000732421875,231.1699981689453,0.06489127328876247,-0.0648491918224714,2.35,2.3,0.05,2.1739,Technology,Computer Software,yes,no,no,no
MSFT,2022-07-26,2022-07-25,-1,261.0,258.8299865722656,261.0,-0.831422769246887,0.8383933625590576,2.23,2.29,-0.06,-2.6201,Technology,Computer Software,yes,no,no,no
MSFT,2022-07-26,2022-07-25,-1,261.0,258.8299865722656,261.0,-0.831422769246887,0.8383933625590576,2.23,2.29,-0.06,-2.6201,Technology,Computer Software,yes,no,no,no
MSFT,2022-07-26,2022-07-25,-1,261.0,258.8299865722656,259.8599853515625,-0.831422769246887,0.39794414586089627,2.23,2.29,-0.06,-2.6201,Technology,Computer Software,yes,no,no,no
MSFT,2022-07-26,2022-07-26,0,259.8599853515625,251.8999938964844,259.8599853515625,-3.063184754785962,3.1599808050607456,2.23,2.29,-0.06,-2.6201,Technology,Computer Software,yes,no,no,no
MSFT,2022-07-26,2022-07-26,0,259.8599853515625,251.8999938964844,259.8599853515625,-3.063184754785962,3.1599808050607456,2.23,2.29,-0.06,-2.6201,Technology,Computer Software,yes,no,no,no
MSFT,2022-07-26,2022-07-26,0,259.8599853515625,251.8999938964844,261.1600036621094,-3.063184754785962,3.6760658951942147,2.23,2.29,-0.06,-2.6201,Technology,Computer Software,yes,no,no,no
MSFT,2022-07-26,2022-07-27,1,261.1600036621094,268.739990234375,261.1600036621094,2.9024301064387577,-2.820565173666534,2.23,2.29,-0.06,-2.6201,Technology,Computer Software,yes,no,no,no
MSFT,2022-07-26,2022-07-27,1,261.1600036621094,268.739990234375,261.1600036621094,2.9024301064387577,-2.820565173666534,2.23,2.29,-0.06,-2.6201,Technology,Computer Software,yes,no,no,no
MSFT,2022-04-26,2022-04-25,-1,273.2900085449219,280.7200012207031,273.2900085449219,2.718720935075806,-2.64676283965237,2.22,2.19,0.03,1.3699,Technology,Computer Software,yes,no,no,no
MSFT,2022-04-26,2022-04-25,-1,273.2900085449219,280.7200012207031,273.2900085449219,2.718720935075806,-2.64676283965237,2.22,2.19,0.03,1.3699,Technology,Computer Software,yes,no,no,no
MSFT,2022-04-26,2022-04-25,-1,273.2900085449219,280.7200012207031,277.5,2.718720935075806,-1.1470508715805925,2.22,2.19,0.03,1.3699,Technology,Computer Software,yes,no,no,no
MSFT,2022-04-26,2022-04-26,0,277.5,270.2200012207031,277.5,-2.6234229835304053,2.694100638890498,2.22,2.19,0.03,1.3699,Technology,Computer Software,yes,no,no,no
MSFT,2022-04-26,2022-04-26,0,277.5,270.2200012207031,277.5,-2.6234229835304053,2.694100638890498,2.22,2.19,0.03,1.3699,Technology,Computer Software,yes,no,no,no
MSFT,2022-04-26,2022-04-26,0,277.5,270.2200012207031,282.1000061035156,-2.6234229835304053,4.3964195208146215,2.22,2.19,0.03,1.3699,Technology,Computer Software,yes,no,no,no
MSFT,2022-04-26,2022-04-27,1,282.1000061035156,283.2200012207031,282.1000061035156,0.3970205930362588,-0.3954505728268563,2.22,2.19,0.03,1.3699,Technology,Computer Software,yes,no,no,no
MSFT,2022-04-26,2022-04-27,1,282.1000061035156,283.2200012207031,282.1000061035156,0.3970205930362588,-0.3954505728268563,2.22,2.19,0.03,1.3699,Technology,Computer Software,yes,no,no,no
MSFT,2022-01-25,2022-01-24,-1,292.20001220703125,296.3699951171875,292.20001220703125,1.4270988144934469,-1.4070192593239403,2.48,2.31,0.17,7.3593,Technology,Computer Software,yes,no,no,no
MSFT,2022-01-25,2022-01-24,-1,292.20001220703125,296.3699951171875,292.20001220703125,1.4270988144934469,-1.4070192593239403,2.48,2.31,0.17,7.3593,Technology,Computer Software,yes,no,no,no
MSFT,2022-01-25,2022-01-24,-1,292.20001220703125,296.3699951171875,291.5199890136719,1.4270988144934469,-1.6364700149884899,2.48,2.31,0.17,7.3593,Technology,Computer Software,yes,no,no,no
MSFT,2022-01-25,2022-01-25,0,291.5199890136719,288.489990234375,291.5199890136719,-1.0393794228480067,1.0502959831761385,2.48,2.31,0.17,7.3593,Technology,Computer Software,yes,no,no,no
MSFT,2022-01-25,2022-01-25,0,291.5199890136719,288.489990234375,291.5199890136719,-1.0393794228480067,1.0502959831761385,2.48,2.31,0.17,7.3593,Technology,Computer Software,yes,no,no,no
MSFT,2022-01-25,2022-01-25,0,291.5199890136719,288.489990234375,307.989990234375,-1.0393794228480067,6.759333307945213,2.48,2.31,0.17,7.3593,Technology,Computer Software,yes,no,no,no
MSFT,2022-01-25,2022-01-26,1,307.989990234375,296.7099914550781,307.989990234375,-3.662456293048028,3.801691585773466,2.48,2.31,0.17,7.3593,Technology,Computer Software,yes,no,no,no
MSFT,2022-01-25,2022-01-26,1,307.989990234375,296.7099914550781,307.989990234375,-3.662456293048028,3.801691585773466,2.48,2.31,0.17,7.3593,Technology,Computer Software,yes,no,no,no
MSFT,2021-10-26,2021-10-25,-1,309.3599853515625,308.1300048828125,309.3599853515625,-0.3975887402995016,0.39917581840748817,2.27,2.07,0.2,9.6618,Technology,Computer Software,yes,no,no,no
MSFT,2021-10-26,2021-10-25,-1,309.3599853515625,308.1300048828125,309.3599853515625,-0.3975887402995016,0.39917581840748817,2.27,2.07,0.2,9.6618,Technology,Computer Software,yes,no,no,no
MSFT,2021-10-26,2021-10-25,-1,309.3599853515625,308.1300048828125,311.0,-0.3975887402995016,0.9314234484496283,2.27,2.07,0.2,9.6618,Technology,Computer Software,yes,no,no,no
MSFT,2021-10-26,2021-10-26,0,311.0,310.1099853515625,311.0,-0.2861783435490354,0.28699967446340585,2.27,2.07,0.2,9.6618,Technology,Computer Software,yes,no,no,no
MSFT,2021-10-26,2021-10-26,0,311.0,310.1099853515625,311.0,-0.2861783435490354,0.28699967446340585,2.27,2.07,0.2,9.6618,Technology,Computer Software,yes,no,no,no
MSFT,2021-10-26,2021-10-26,0,311.0,310.1099853515625,316.0,-0.2861783435490354,1.8993308589403095,2.27,2.07,0.2,9.6618,Technology,Computer Software,yes,no,no,no
MSFT,2021-10-26,2021-10-27,1,316.0,323.1700134277344,316.0,2.268991591055182,-2.2186505956059865,2.27,2.07,0.2,9.6618,Technology,Computer Software,yes,no,no,no
MSFT,2021-10-26,2021-10-27,1,316.0,323.1700134277344,316.0,2.268991591055182,-2.2186505956059865,2.27,2.07,0.2,9.6618,Technology,Computer Software,yes,no,no,no
MSFT,2021-07-27,2021-07-26,-1,289.0,289.04998779296875,289.0,0.017296814176038063,-0.01729382289562787,2.17,1.92,0.25,13.0208,Technology,Computer Software,yes,no,no,no
MSFT,2021-07-27,2021-07-26,-1,289.0,289.04998779296875,289.0,0.017296814176038063,-0.01729382289562787,2.17,1.92,0.25,13.0208,Technology,Computer Software,yes,no,no,no
MSFT,2021-07-27,2021-07-26,-1,289.0,289.04998779296875,289.42999267578125,0.017296814176038063,0.13146683925296598,2.17,1.92,0.25,13.0208,Technology,Computer Software,yes,no,no,no
MSFT,2021-07-27,2021-07-27,0,289.42999267578125,286.5400085449219,289.42999267578125,-0.9985088636258675,1.00857962053362,2.17,1.92,0.25,13.0208,Technology,Computer Software,yes,no,no,no
MSFT,2021-07-27,2021-07-27,0,289.42999267578125,286.5400085449219,289.42999267578125,-0.9985088636258675,1.00857962053362,2.17,1.92,0.25,13.0208,Technology,Computer Software,yes,no,no,no
MSFT,2021-07-27,2021-07-27,0,289.42999267578125,286.5400085449219,288.989990234375,-0.9985088636258675,0.8550225505661045,2.17,1.92,0.25,13.0208,Technology,Computer Software,yes,no,no,no
MSFT,2021-07-27,2021-07-28,1,288.989990234375,286.2200012207031,288.989990234375,-0.9585069058708139,0.9677831744315964,2.17,1.92,0.25,13.0208,Technology,Computer Software,yes,no,no,no
MSFT,2021-07-27,2021-07-28,1,288.989990234375,286.2200012207031,288.989990234375,-0.9585069058708139,0.9677831744315964,2.17,1.92,0.25,13.0208,Technology,Computer Software,yes,no,no,no
MSFT,2021-04-27,2021-04-26,-1,261.6600036621094,261.54998779296875,261.6600036621094,-0.04204535183095553,0.042063037383014,1.95,1.78,0.17,9.5506,Technology,Computer Software,yes,no,no,no
MSFT,2021-04-27,2021-04-26,-1,261.6600036621094,261.54998779296875,261.6600036621094,-0.04204535183095553,0.042063037383014,1.95,1.78,0.17,9.5506,Technology,Computer Software,yes,no,no,no
MSFT,2021-04-27,2021-04-26,-1,261.6600036621094,261.54998779296875,261.5799865722656,-0.04204535183095553,0.011469616018724762,1.95,1.78,0.17,9.5506,Technology,Computer Software,yes,no,no,no
MSFT,2021-04-27,2021-04-27,0,261.5799865722656,261.9700012207031,261.5799865722656,0.14909957506621105,-0.1488775991984374,1.95,1.78,0.17,9.5506,Technology,Computer Software,yes,no,no,no
MSFT,2021-04-27,2021-04-27,0,261.5799865722656,261.9700012207031,261.5799865722656,0.14909957506621105,-0.1488775991984374,1.95,1.78,0.17,9.5506,Technology,Computer Software,yes,no,no,no
MSFT,2021-04-27,2021-04-27,0,261.5799865722656,261.9700012207031,256.0799865722656,0.14909957506621105,-2.2483546287711436,1.95,1.78,0.17,9.5506,Technology,Computer Software,yes,no,no,no
MSFT,2021-04-27,2021-04-28,1,256.0799865722656,254.5599975585937,256.0799865722656,-0.5935602520203163,0.5971044265594269,1.95,1.78,0.17,9.5506,Technology,Computer Software,yes,no,no,no
MSFT,2021-04-27,2021-04-28,1,256.0799865722656,254.5599975585937,256.0799865722656,-0.5935602520203163,0.5971044265594269,1.95,1.78,0.17,9.5506,Technology,Computer Software,yes,no,no,no
MSFT,2021-01-26,2021-01-25,-1,229.1199951171875,229.52999877929688,229.1199951171875,0.17894713287667074,-0.17862748411531665,2.03,1.64,0.39,23.7805,Technology,Computer Software,yes,no,no,no
MSFT,2021-01-26,2021-01-25,-1,229.1199951171875,229.52999877929688,229.1199951171875,0.17894713287667074,-0.17862748411531665,2.03,1.64,0.39,23.7805,Technology,Computer Software,yes,no,no,no
MSFT,2021-01-26,2021-01-25,-1,229.1199951171875,229.52999877929688,231.8600006103516,0.17894713287667074,1.0151186526581715,2.03,1.64,0.39,23.7805,Technology,Computer Software,yes,no,no,no
MSFT,2021-01-26,2021-01-26,0,231.8600006103516,232.3300018310547,231.8600006103516,0.20270905695931105,-0.20229897860753737,2.03,1.64,0.39,23.7805,Technology,Computer Software,yes,no,no,no
MSFT,2021-01-26,2021-01-26,0,231.8600006103516,232.3300018310547,231.8600006103516,0.20270905695931105,-0.20229897860753737,2.03,1.64,0.39,23.7805,Technology,Computer Software,yes,no,no,no
MSFT,2021-01-26,2021-01-26,0,231.8600006103516,232.3300018310547,238.0,0.20270905695931105,2.4404933173755197,2.03,1.64,0.39,23.7805,Technology,Computer Software,yes,no,no,no
MSFT,2021-01-26,2021-01-27,1,238.0,232.8999938964844,238.0,-2.142859707359494,2.1897836999439186,2.03,1.64,0.39,23.7805,Technology,Computer Software,yes,no,no,no
MSFT,2021-01-26,2021-01-27,1,238.0,232.8999938964844,238.0,-2.142859707359494,2.1897836999439186,2.03,1.64,0.39,23.7805,Technology,Computer Software,yes,no,no,no
MSFT,2020-10-27,2020-10-26,-1,213.8500061035156,210.0800018310547,213.8500061035156,-1.762919880692457,1.7945564735346526,1.82,1.54,0.28,18.1818,Technology,Computer Software,yes,no,no,no
MSFT,2020-10-27,2020-10-26,-1,213.8500061035156,210.0800018310547,213.8500061035156,-1.762919880692457,1.7945564735346526,1.82,1.54,0.28,18.1818,Technology,Computer Software,yes,no,no,no
MSFT,2020-10-27,2020-10-26,-1,213.8500061035156,210.0800018310547,211.58999633789065,-1.762919880692457,0.7187711793958838,1.82,1.54,0.28,18.1818,Technology,Computer Software,yes,no,no,no
MSFT,2020-10-27,2020-10-27,0,211.58999633789065,213.25,211.58999633789065,0.7845378755328614,-0.7784307911415459,1.82,1.54,0.28,18.1818,Technology,Computer Software,yes,no,no,no
MSFT,2020-10-27,2020-10-27,0,211.58999633789065,213.25,211.58999633789065,0.7845378755328614,-0.7784307911415459,1.82,1.54,0.28,18.1818,Technology,Computer Software,yes,no,no,no
MSFT,2020-10-27,2020-10-27,0,211.58999633789065,213.25,207.6699981689453,0.7845378755328614,-2.6166479864265826,1.82,1.54,0.28,18.1818,Technology,Computer Software,yes,no,no,no
MSFT,2020-10-27,2020-10-28,1,207.6699981689453,202.67999267578125,207.6699981689453,-2.402853342881312,2.462011877583974,1.82,1.54,0.28,18.1818,Technology,Computer Software,yes,no,no,no
MSFT,2020-10-27,2020-10-28,1,207.6699981689453,202.67999267578125,207.6699981689453,-2.402853342881312,2.462011877583974,1.82,1.54,0.28,18.1818,Technology,Computer Software,yes,no,no,no
MSFT,2020-07-22,2020-07-21,-1,213.6600036621093,208.75,213.6600036621093,-2.29804529530673,2.352097562687085,1.46,1.34,0.12,8.9552,Technology,Computer Software,yes,no,no,no
MSFT,2020-07-22,2020-07-21,-1,213.6600036621093,208.75,213.6600036621093,-2.29804529530673,2.352097562687085,1.46,1.34,0.12,8.9552,Technology,Computer Software,yes,no,no,no
MSFT,2020-07-22,2020-07-21,-1,213.6600036621093,208.75,209.1999969482422,-2.29804529530673,0.21556740035553892,1.46,1.34,0.12,8.9552,Technology,Computer Software,yes,no,no,no
MSFT,2020-07-22,2020-07-22,0,209.1999969482422,211.75,209.1999969482422,1.218930730858808,-1.204251736367326,1.46,1.34,0.12,8.9552,Technology,Computer Software,yes,no,no,no
MSFT,2020-07-22,2020-07-22,0,209.1999969482422,211.75,209.1999969482422,1.218930730858808,-1.204251736367326,1.46,1.34,0.12,8.9552,Technology,Computer Software,yes,no,no,no
MSFT,2020-07-22,2020-07-22,0,209.1999969482422,211.75,207.19000244140625,1.218930730858808,-2.153481727789256,1.46,1.34,0.12,8.9552,Technology,Computer Software,yes,no,no,no
MSFT,2020-07-22,2020-07-23,1,207.19000244140625,202.5399932861328,207.19000244140625,-2.2443212029926345,2.2958473928180028,1.46,1.34,0.12,8.9552,Technology,Computer Software,yes,no,no,no
MSFT,2020-07-22,2020-07-23,1,207.19000244140625,202.5399932861328,207.19000244140625,-2.2443212029926345,2.2958473928180028,1.46,1.34,0.12,8.9552,Technology,Computer Software,yes,no,no,no
MSFT,2020-04-29,2020-04-28,-1,175.58999633789062,169.80999755859375,175.58999633789062,-3.291758585252392,3.403803581884193,1.4,1.26,0.14,11.1111,Technology,Computer Software,yes,no,no,no
MSFT,2020-04-29,2020-04-28,-1,175.58999633789062,169.80999755859375,175.58999633789062,-3.291758585252392,3.403803581884193,1.4,1.26,0.14,11.1111,Technology,Computer Software,yes,no,no,no
MSFT,2020-04-29,2020-04-28,-1,175.58999633789062,169.80999755859375,173.22000122070312,-3.291758585252392,2.008128915338296,1.4,1.26,0.14,11.1111,Technology,Computer Software,yes,no,no,no
MSFT,2020-04-29,2020-04-29,0,173.22000122070312,177.42999267578125,173.22000122070312,2.430430334493584,-2.3727620069122497,1.4,1.26,0.14,11.1111,Technology,Computer Software,yes,no,no,no
MSFT,2020-04-29,2020-04-29,0,173.22000122070312,177.42999267578125,173.22000122070312,2.430430334493584,-2.3727620069122497,1.4,1.26,0.14,11.1111,Technology,Computer Software,yes,no,no,no
MSFT,2020-04-29,2020-04-29,0,173.22000122070312,177.42999267578125,180.0,2.430430334493584,1.4484627347727719,1.4,1.26,0.14,11.1111,Technology,Computer Software,yes,no,no,no
MSFT,2020-04-29,2020-04-30,1,180.0,179.2100067138672,180.0,-0.43888515896267366,0.4408198518702936,1.4,1.26,0.14,11.1111,Technology,Computer Software,yes,no,no,no
MSFT,2020-04-29,2020-04-30,1,180.0,179.2100067138672,180.0,-0.43888515896267366,0.4408198518702936,1.4,1.26,0.14,11.1111,Technology,Computer Software,yes,no,no,no
MSFT,2020-01-29,2020-01-28,-1,163.77999877929688,165.4600067138672,163.77999877929688,1.0257711241250047,-1.0153558965312863,1.51,1.32,0.19,14.3939,Technology,Computer Software,yes,no,no,no
MSFT,2020-01-29,2020-01-28,-1,163.77999877929688,165.4600067138672,163.77999877929688,1.0257711241250047,-1.0153558965312863,1.51,1.32,0.19,14.3939,Technology,Computer Software,yes,no,no,no
MSFT,2020-01-29,2020-01-28,-1,163.77999877929688,165.4600067138672,167.83999633789062,1.0257711241250047,1.4384077888617484,1.51,1.32,0.19,14.3939,Technology,Computer Software,yes,no,no,no
MSFT,2020-01-29,2020-01-29,0,167.83999633789062,168.0399932861328,167.83999633789062,0.1191592901608264,-0.11901746978865886,1.51,1.32,0.19,14.3939,Technology,Computer Software,yes,no,no,no
MSFT,2020-01-29,2020-01-29,0,167.83999633789062,168.0399932861328,167.83999633789062,0.1191592901608264,-0.11901746978865886,1.51,1.32,0.19,14.3939,Technology,Computer Software,yes,no,no,no
MSFT,2020-01-29,2020-01-29,0,167.83999633789062,168.0399932861328,174.0500030517578,0.1191592901608264,3.5765353521476038,1.51,1.32,0.19,14.3939,Technology,Computer Software,yes,no,no,no
MSFT,2020-01-29,2020-01-30,1,174.0500030517578,172.77999877929688,174.0500030517578,-0.7296778225756607,0.7350412556045891,1.51,1.32,0.19,14.3939,Technology,Computer Software,yes,no,no,no
MSFT,2020-01-29,2020-01-30,1,174.0500030517578,172.77999877929688,174.0500030517578,-0.7296778225756607,0.7350412556045891,1.51,1.32,0.19,14.3939,Technology,Computer Software,yes,no,no,no
MSFT,2019-10-23,2019-10-22,-1,138.97000122070312,136.3699951171875,138.97000122070312,-1.8709117656165695,1.9065822370099441,1.38,1.25,0.13,10.4,Technology,Computer Software,yes,no,no,no
MSFT,2019-10-23,2019-10-22,-1,138.97000122070312,136.3699951171875,138.97000122070312,-1.8709117656165695,1.9065822370099441,1.38,1.25,0.13,10.4,Technology,Computer Software,yes,no,no,no
MSFT,2019-10-23,2019-10-22,-1,138.97000122070312,136.3699951171875,136.8800048828125,-1.8709117656165695,0.37398972199619923,1.38,1.25,0.13,10.4,Technology,Computer Software,yes,no,no,no
