Ticker,Earnings_Date,Date,Days_From_Earnings,Open,Close,Next_Day_Open,Regular_Change%,After_Hours_Change%,EPS_Actual,EPS_Estimate,EPS_Surprise,EPS_Surprise_%,Sector,EPS_Surprise_Bin
AAPL,2020-10-29,2020-10-26,-3,114.01000213623048,115.0500030517578,115.48999786376952,0.9122014700820888,0.3824378968627904,0.73,0.7,0.03,4.2857,Technology,>0%
AAPL,2020-10-29,2020-10-28,-1,115.0500030517578,111.1999969482422,112.37000274658205,-3.346376359315337,1.0521635165911205,0.73,0.7,0.03,4.2857,Technology,>0%
AAPL,2020-10-29,2020-10-30,1,111.05999755859376,108.86000061035156,111.05999755859376,-1.9809085148606391,2.0209415174603653,0.73,0.7,0.03,4.2857,Technology,>0%
AAPL,2020-07-30,2020-07-28,-2,94.36750030517578,93.25250244140624,94.36750030517578,-1.1815485841669486,1.1956760779370368,0.65,0.51,0.14,27.451,Technology,>10%
AAPL,2020-07-30,2020-07-30,0,94.1875,96.19000244140624,102.88500213623048,2.1260808933311064,6.960182477282377,0.65,0.51,0.14,27.451,Technology,>10%
AAPL,2020-07-30,2020-07-31,1,102.88500213623048,106.26000213623048,108.1999969482422,3.2803615006307214,1.8257056023060787,0.65,0.51,0.14,27.451,Technology,>10%
AAPL,2020-04-30,2020-04-27,-3,70.44999694824219,70.7925033569336,71.2699966430664,0.4861695152989672,0.6744969643541298,0.64,0.56,0.08,14.2857,Technology,>10%
AAPL,2020-04-30,2020-04-28,-2,71.2699966430664,69.6449966430664,71.2699966430664,-2.280061844450908,2.333261653135249,0.64,0.56,0.08,14.2857,Technology,>10%
AAPL,2020-04-30,2020-04-29,-1,71.18250274658203,71.93250274658203,72.48999786376953,1.053629713849887,0.7750253305540521,0.64,0.56,0.08,14.2857,Technology,>10%
AAPL,2020-04-30,2020-05-01,1,71.5625,72.26750183105469,72.2925033569336,0.985155397106987,0.0345958075835446,0.64,0.56,0.08,14.2857,Technology,>10%
AAPL,2020-01-28,2020-01-27,-1,77.51499938964844,77.23750305175781,77.51499938964844,-0.3579905051610986,0.3592766815683713,1.25,1.14,0.11,9.6491,Technology,>5%
AAPL,2020-01-28,2020-01-28,0,78.1500015258789,79.42250061035156,81.11250305175781,1.6282777474435184,2.127863550528882,1.25,1.14,0.11,9.6491,Technology,>5%
AAPL,2020-01-28,2020-01-29,1,81.11250305175781,81.08499908447266,81.11250305175781,-0.0339084188631264,0.0339199205718719,1.25,1.14,0.11,9.6491,Technology,>5%
AAPL,2020-01-28,2020-01-31,3,80.23249816894531,77.37750244140625,80.23249816894531,-3.558403131767513,3.689697441063046,1.25,1.14,0.11,9.6491,Technology,>5%
AAPL,2019-10-30,2019-10-29,-1,62.24250030517578,60.8224983215332,62.24250030517578,-2.281402541158035,2.334665662919423,0.76,0.71,0.05,7.0423,Technology,>5%
AAPL,2019-10-30,2019-10-30,0,61.18999862670898,60.81499862670898,61.810001373291016,-0.6128452499038222,1.6361140656920925,0.76,0.71,0.05,7.0423,Technology,>5%
AAPL,2019-10-30,2019-10-31,1,61.810001373291016,62.18999862670898,62.3849983215332,0.6147827940061557,0.3135547501692315,0.76,0.71,0.05,7.0423,Technology,>5%
AAPL,2019-10-30,2019-11-01,2,62.3849983215332,63.95500183105469,64.3324966430664,2.5166362936000466,0.5902506468671825,0.76,0.71,0.05,7.0423,Technology,>5%
AAPL,2019-07-30,2019-07-30,0,52.18999862670898,52.19499969482422,54.10499954223633,0.0095824262250164,3.659354073339538,0.55,0.53,0.02,3.7736,Technology,>0%
AAPL,2019-07-30,2019-07-31,1,54.10499954223633,53.2599983215332,54.10499954223633,-1.5617802936001992,1.5865588571779734,0.55,0.53,0.02,3.7736,Technology,>0%
AAPL,2019-07-30,2019-08-01,2,53.47499847412109,52.10749816894531,53.47499847412109,-2.5572703958796144,2.6243829645054197,0.55,0.53,0.02,3.7736,Technology,>0%
AAPL,2019-07-30,2019-08-02,3,51.38249969482422,51.005001068115234,51.38249969482422,-0.7346832656080567,0.7401208093395575,0.55,0.53,0.02,3.7736,Technology,>0%
AAPL,2019-04-30,2019-04-30,0,50.76499938964844,50.16749954223633,50.76499938964844,-1.1769917356365545,1.1910098228217865,0.62,0.59,0.03,5.0847,Technology,>5%
AAPL,2019-04-30,2019-05-02,2,52.459999084472656,52.28749847412109,52.459999084472656,-0.3288231287877149,0.3299079424060537,0.62,0.59,0.03,5.0847,Technology,>5%
AAPL,2019-01-29,2019-01-29,0,39.0625,38.66999816894531,39.0625,-1.0048046874999998,1.0150034901472886,1.05,1.04,0.01,0.9615,Technology,>0%
AAPL,2019-01-29,2019-01-30,1,40.8125,41.3125,41.52750015258789,1.2251148545176112,0.5204239699555597,1.05,1.04,0.01,0.9615,Technology,>0%
AAPL,2019-01-29,2019-01-31,2,41.52750015258789,41.61000061035156,41.7400016784668,0.1986646377955178,0.3124274602459228,1.05,1.04,0.01,0.9615,Technology,>0%
AAPL,2019-01-29,2019-02-01,3,41.7400016784668,41.630001068115234,41.7400016784668,-0.2635376280023261,0.2642339839760727,1.05,1.04,0.01,0.9615,Technology,>0%
AAPL,2018-11-01,2018-10-29,-3,54.79750061035156,53.060001373291016,54.79750061035156,-3.1707636620425044,3.274593275708352,0.73,0.7,0.03,4.2857,Technology,>0%
AAPL,2018-11-01,2018-10-30,-2,52.78749847412109,53.32500076293945,54.220001220703125,1.01823784864872,1.6783880824352313,0.73,0.7,0.03,4.2857,Technology,>0%
AAPL,2018-11-01,2018-10-31,-1,54.220001220703125,54.71500015258789,54.76250076293945,0.9129452614172155,0.0868146033429478,0.73,0.7,0.03,4.2857,Technology,>0%
AAPL,2018-11-01,2018-11-02,1,52.38750076293945,51.869998931884766,52.38750076293945,-0.9878345473979634,0.99769007463113,0.73,0.7,0.03,4.2857,Technology,>0%
AAPL,2018-07-31,2018-07-30,-1,47.97499847412109,47.477500915527344,47.57500076293945,-1.0369933807545726,0.2053601085397955,0.585,0.545,0.04,7.3394,Technology,>5%
AAPL,2018-07-31,2018-07-31,0,47.57500076293945,47.5724983215332,47.57500076293945,-0.0052599923617854,0.0052602690515358,0.585,0.545,0.04,7.3394,Technology,>5%
AAPL,2018-07-31,2018-08-03,3,51.75749969482422,51.997501373291016,52.0,0.4637041585894019,0.0048052822597122,0.585,0.545,0.04,7.3394,Technology,>5%
AAPL,2018-05-01,2018-04-30,-1,40.532501220703125,41.31499862670898,41.602500915527344,1.930543101066187,0.6958787326027027,0.6825,0.6725,0.01,1.487,Technology,>0%
AAPL,2018-05-01,2018-05-01,0,41.602500915527344,42.275001525878906,43.807498931884766,1.6164908251959549,3.6250676539129914,0.6825,0.6725,0.01,1.487,Technology,>0%
AAPL,2018-05-01,2018-05-03,2,43.970001220703125,44.22249984741211,44.5625,0.5742520347943412,0.7688397394110396,0.6825,0.6725,0.01,1.487,Technology,>0%
AAPL,2018-05-01,2018-05-04,3,44.5625,45.95750045776367,46.29499816894531,3.130435809848352,0.7343691624217275,0.6825,0.6725,0.01,1.487,Technology,>0%
AAPL,2018-02-01,2018-01-29,-3,42.540000915527344,41.9900016784668,42.540000915527344,-1.2928989779588698,1.3098338058476335,0.9725,0.965,0.0075,0.7772,Technology,>0%
AAPL,2018-02-01,2018-02-02,1,41.5,40.125,41.5,-3.313253012048193,3.4267912772585665,0.9725,0.965,0.0075,0.7772,Technology,>0%
AAPL,2017-11-02,2017-10-30,-3,40.97249984741211,41.68000030517578,41.97499847412109,1.7267690777924518,0.7077691141683433,0.5175,0.4675,0.05,10.6952,Technology,>10%
AAPL,2017-11-02,2017-10-31,-2,41.97499847412109,42.2599983215332,42.46749877929688,0.6789752418641013,0.4910091481426988,0.5175,0.4675,0.05,10.6952,Technology,>10%
AAPL,2017-11-02,2017-11-01,-1,42.46749877929688,41.72249984741211,42.46749877929688,-1.7542802220505709,1.7856047327206888,0.5175,0.4675,0.05,10.6952,Technology,>10%
AAPL,2017-11-02,2017-11-02,0,41.650001525878906,42.02750015258789,43.5,0.9063592145955348,3.503657943170428,0.5175,0.4675,0.05,10.6952,Technology,>10%
AAPL,2017-11-02,2017-11-03,1,43.5,43.125,43.5,-0.8620689655172413,0.8695652173913043,0.5175,0.4675,0.05,10.6952,Technology,>10%
AAPL,2017-08-01,2017-07-31,-1,37.47499847412109,37.182498931884766,37.47499847412109,-0.780519157161036,0.7866591827842334,0.4175,0.3925,0.025,6.3694,Technology,>5%
AAPL,2017-08-01,2017-08-01,0,37.275001525878906,37.51250076293945,39.81999969482422,0.6371541980907991,6.15127993323352,0.4175,0.3925,0.025,6.3694,Technology,>5%
AAPL,2017-08-01,2017-08-02,1,39.81999969482422,39.28499984741211,39.81999969482422,-1.3435455839083,1.3618425594759227,0.4175,0.3925,0.025,6.3694,Technology,>5%
AAPL,2017-08-01,2017-08-03,2,39.26250076293945,38.89250183105469,39.01750183105469,-0.9423723010379764,0.3213987121296235,0.4175,0.3925,0.025,6.3694,Technology,>5%
AAPL,2017-08-01,2017-08-04,3,39.01750183105469,39.09749984741211,39.26499938964844,0.2050311081006988,0.4284149699853891,0.4175,0.3925,0.025,6.3694,Technology,>5%
AAPL,2017-05-02,2017-05-01,-1,36.275001525878906,36.64500045776367,36.8849983215332,1.0199832290036022,0.6549266223809935,0.525,0.505,0.02,3.9604,Technology,>0%
AAPL,2017-05-02,2017-05-02,0,36.8849983215332,36.87749862670898,36.8849983215332,-0.0203326424440897,0.0203367774483329,0.525,0.505,0.02,3.9604,Technology,>0%
AAPL,2017-05-02,2017-05-04,2,36.630001068115234,36.63249969482422,36.68999862670898,0.0068212575378801,0.1569615296902125,0.525,0.505,0.02,3.9604,Technology,>0%
AAPL,2017-05-02,2017-05-05,3,36.68999862670898,37.2400016784668,37.25749969482422,1.4990544353889332,0.0469871524402742,0.525,0.505,0.02,3.9604,Technology,>0%
AAPL,2017-01-31,2017-01-31,0,30.287500381469727,30.33749961853028,31.75749969482422,0.1650820847901471,4.6806760416952615,0.84,0.8025,0.0375,4.6729,Technology,>0%
AAPL,2017-01-31,2017-02-03,3,32.07749938964844,32.27000045776367,32.282501220703125,0.6001124519617492,0.0387380314909342,0.84,0.8025,0.0375,4.6729,Technology,>0%
AAPL,2016-10-25,2016-10-24,-1,29.27499961853028,29.412500381469727,29.487499237060547,0.4696866429757757,0.2549897309583058,0.4175,0.415,0.0025,0.6024,Technology,>0%
AAPL,2016-10-25,2016-10-27,2,28.84749984741211,28.6200008392334,28.84749984741211,-0.7886264299577412,0.7948951834650072,0.4175,0.415,0.0025,0.6024,Technology,>0%
AAPL,2016-10-25,2016-10-28,3,28.467500686645508,28.43000030517578,28.467500686645508,-0.1317305016780714,0.1319042598212687,0.4175,0.415,0.0025,0.6024,Technology,>0%
AAPL,2016-07-26,2016-07-25,-1,24.5625,24.334999084472656,24.5625,-0.9262123787372774,0.9348712721855184,0.355,0.345,0.01,2.8986,Technology,>0%
AAPL,2016-07-26,2016-07-26,0,24.20499992370605,24.167499542236328,24.20499992370605,-0.1549282445276756,0.1551686445847882,0.355,0.345,0.01,2.8986,Technology,>0%
AAPL,2016-07-26,2016-07-27,1,26.0674991607666,25.737499237060547,26.0674991607666,-1.2659439314482746,1.2821755550783016,0.355,0.345,0.01,2.8986,Technology,>0%
AAPL,2016-07-26,2016-07-29,3,26.04750061035156,26.052499771118164,26.102500915527344,0.0191924777789174,0.1919245556029561,0.355,0.345,0.01,2.8986,Technology,>0%
AAPL,2016-04-26,2016-04-28,2,24.40250015258789,23.707500457763672,24.40250015258789,-2.848067577004047,2.931560398205632,0.475,0.5,-0.025,-5.0,Technology,<=0%
AAPL,2016-04-26,2016-04-29,3,23.497499465942383,23.434999465942383,23.49250030517578,-0.2659857492095633,0.2453630917165723,0.475,0.5,-0.025,-5.0,Technology,<=0%
AAPL,2016-01-26,2016-01-25,-1,25.3799991607666,24.86000061035156,25.3799991607666,-2.04885172423046,2.091707713790313,0.82,0.8075,0.0125,1.548,Technology,>0%
AAPL,2016-01-26,2016-01-27,1,24.01000022888184,23.354999542236328,23.44750022888184,-2.7280328213308604,0.3960637484844672,0.82,0.8075,0.0125,1.548,Technology,>0%
AAPL,2016-01-26,2016-01-28,2,23.44750022888184,23.522499084472656,23.69750022888184,0.3198586410436866,0.7439734348834668,0.82,0.8075,0.0125,1.548,Technology,>0%
AAPL,2015-10-27,2015-10-26,-1,29.520000457763672,28.81999969482422,28.850000381469727,-2.371276260449227,0.1040967625370781,0.49,0.47,0.02,4.2553,Technology,>0%
AAPL,2015-10-27,2015-10-27,0,28.850000381469727,28.637500762939453,28.850000381469727,-0.7365671255476355,0.7420326944356639,0.49,0.47,0.02,4.2553,Technology,>0%
AAPL,2015-10-27,2015-10-29,2,29.674999237060547,30.13249969482422,30.247499465942383,1.5417033513932097,0.3816469668393202,0.49,0.47,0.02,4.2553,Technology,>0%
AAPL,2015-10-27,2015-10-30,3,30.247499465942383,29.875,30.247499465942383,-1.2315049922120145,1.246860137045633,0.49,0.47,0.02,4.2553,Technology,>0%
AAPL,2015-07-21,2015-07-20,-1,32.74250030517578,33.01750183105469,33.212501525878906,0.8398916494334897,0.590594939078072,0.4625,0.4525,0.01,2.2099,Technology,>0%
AAPL,2015-07-21,2015-07-21,0,33.212501525878906,32.6875,33.212501525878906,-1.5807346684495578,1.606123214925908,0.4625,0.4525,0.01,2.2099,Technology,>0%
AAPL,2015-07-21,2015-07-22,1,30.497499465942383,31.30500030517578,31.549999237060547,2.647760811128672,0.7826191646586855,0.4625,0.4525,0.01,2.2099,Technology,>0%
AAPL,2015-07-21,2015-07-23,2,31.549999237060547,31.290000915527344,31.32999992370605,-0.824083447925391,0.1278331959359524,0.4625,0.4525,0.01,2.2099,Technology,>0%
AAPL,2015-07-21,2015-07-24,3,31.32999992370605,31.125,31.32999992370605,-0.6543246862600104,0.6586342930314896,0.4625,0.4525,0.01,2.2099,Technology,>0%
AAPL,2015-04-27,2015-04-24,-3,32.622501373291016,32.56999969482422,32.622501373291016,-0.1609370105193145,0.1611964352432587,0.5825,0.54,0.0425,7.8704,Technology,>5%
AAPL,2015-04-27,2015-04-27,0,33.07749938964844,33.162498474121094,33.6150016784668,0.2569694990282627,1.3645027521036197,0.5825,0.54,0.0425,7.8704,Technology,>5%
AAPL,2015-04-27,2015-04-28,1,33.6150016784668,32.63999938964844,33.6150016784668,-2.90049751638992,2.9871394211103293,0.5825,0.54,0.0425,7.8704,Technology,>5%
AAPL,2015-04-27,2015-04-29,2,32.540000915527344,32.15999984741211,32.540000915527344,-1.1677967345535831,1.181595366661088,0.5825,0.54,0.0425,7.8704,Technology,>5%
AAPL,2015-04-27,2015-04-30,3,32.15999984741211,31.287500381469727,32.15999984741211,-2.712995864683103,2.7886518747247946,0.5825,0.54,0.0425,7.8704,Technology,>5%
AAPL,2015-01-27,2015-01-26,-1,28.434999465942383,28.27499961853028,28.434999465942383,-0.5626863035595967,0.5658703786763092,0.765,0.65,0.115,17.6923,Technology,>10%
AAPL,2015-01-27,2015-01-27,0,28.104999542236328,27.28499984741211,28.104999542236328,-2.917629276570239,3.005313173575088,0.765,0.65,0.115,17.6923,Technology,>10%
AAPL,2015-01-27,2015-01-28,1,29.40749931335449,28.82749938964844,29.40749931335449,-1.9722857680818136,2.0119675170796034,0.765,0.65,0.115,17.6923,Technology,>10%
AAPL,2015-01-27,2015-01-30,3,29.600000381469727,29.290000915527344,29.512500762939453,-1.0472954795515796,0.7596443853101991,0.765,0.65,0.115,17.6923,Technology,>10%
AAPL,2014-10-20,2014-10-17,-3,24.375,24.417499542236328,24.57999992370605,0.1743570963541666,0.665507871469955,0.355,0.3275,0.0275,8.3969,Technology,>5%
AAPL,2014-10-20,2014-10-20,0,24.57999992370605,24.940000534057617,25.7549991607666,1.4646078578884183,3.2678372464188072,0.355,0.3275,0.0275,8.3969,Technology,>5%
AAPL,2014-10-20,2014-10-21,1,25.7549991607666,25.61750030517578,25.7549991607666,-0.5338724910551604,0.5367379875195705,0.355,0.3275,0.0275,8.3969,Technology,>5%
AAPL,2014-10-20,2014-10-22,2,25.709999084472656,25.747499465942383,26.020000457763672,0.1458591318751723,1.0583590541743322,0.355,0.3275,0.0275,8.3969,Technology,>5%
AAPL,2014-10-20,2014-10-23,3,26.020000457763672,26.207500457763672,26.295000076293945,0.7205995261389591,0.3338724296553534,0.355,0.3275,0.0275,8.3969,Technology,>5%
AAPL,2014-07-22,2014-07-21,-1,23.747499465942383,23.48500061035156,23.670000076293945,-1.105374719419567,0.787734558801091,0.32,0.3075,0.0125,4.065,Technology,>0%
AAPL,2014-07-22,2014-07-22,0,23.670000076293945,23.68000030517578,23.854999542236328,0.0422485375986601,0.7390170388735045,0.32,0.3075,0.0125,4.065,Technology,>0%
AAPL,2014-07-22,2014-07-24,2,24.26000022888184,24.25749969482422,24.26000022888184,-0.0103072301485134,0.010308292647961,0.32,0.3075,0.0125,4.065,Technology,>0%
AAPL,2014-07-22,2014-07-25,3,24.21249961853028,24.417499542236328,24.45499992370605,0.8466698066529128,0.1535799413238709,0.32,0.3075,0.0125,4.065,Technology,>0%
AAPL,2014-04-23,2014-04-23,0,18.895000457763672,18.741071701049805,18.895000457763672,-0.8146533632425512,0.8213444736207091,0.415,0.365,0.05,13.6986,Technology,>10%
AAPL,2014-04-23,2014-04-24,1,20.29321479797364,20.27750015258789,20.29321479797364,-0.077437929584811,0.0774979423868663,0.415,0.365,0.05,13.6986,Technology,>10%
AAPL,2014-04-23,2014-04-25,2,20.161785125732425,20.42642974853516,20.457143783569336,1.3126051148366285,0.1503641870473166,0.415,0.365,0.05,13.6986,Technology,>10%
AAPL,2014-01-27,2014-01-24,-3,19.78571319580078,19.502500534057617,19.645357131958008,-1.4313998132919044,0.7325040071190728,0.5175,0.5025,0.015,2.9851,Technology,>0%
AAPL,2014-01-27,2014-01-28,1,18.170000076293945,18.08928680419922,18.170000076293945,-0.4442117322829934,0.4461937773908804,0.5175,0.5025,0.015,2.9851,Technology,>0%
AAPL,2014-01-27,2014-01-29,2,17.998214721679688,17.883928298950195,17.947856903076172,-0.6349875501364525,0.3574639925710798,0.5175,0.5025,0.015,2.9851,Technology,>0%
AAPL,2014-01-27,2014-01-30,3,17.947856903076172,17.849285125732422,17.947856903076172,-0.5492119637239546,0.5522449591084406,0.5175,0.5025,0.015,2.9851,Technology,>0%
AAPL,2013-10-28,2013-10-25,-3,18.9757137298584,18.78428649902344,18.894285202026367,-1.0088012159128723,0.5855889336475184,0.295,0.285,0.01,3.5088,Technology,>0%
AAPL,2013-10-28,2013-10-28,0,18.894285202026367,18.924285888671875,19.15250015258789,0.1587818026706313,1.2059332925879398,0.295,0.285,0.01,3.5088,Technology,>0%
AAPL,2013-10-28,2013-10-29,1,19.15250015258789,18.452856063842773,19.15250015258789,-3.6530170117272185,3.791521953699224,0.295,0.285,0.01,3.5088,Technology,>0%
AAPL,2013-10-28,2013-10-30,2,18.5575008392334,18.74642944335937,18.75,1.0180713758964193,0.0190465957873026,0.295,0.285,0.01,3.5088,Technology,>0%
AAPL,2013-10-28,2013-10-31,3,18.75,18.667856216430664,18.71500015258789,-0.4381001790364583,0.2525407074634121,0.295,0.285,0.01,3.5088,Technology,>0%
AAPL,2013-07-23,2013-07-22,-1,15.337857246398926,15.225357055664062,15.337857246398926,-0.7334804916200173,0.7389001802950264,0.2675,0.2625,0.005,1.9048,Technology,>0%
AAPL,2013-07-23,2013-07-23,0,15.214285850524902,14.963929176330566,15.214285850524902,-1.6455368109552015,1.673067756764992,0.2675,0.2625,0.005,1.9048,Technology,>0%
AAPL,2013-07-23,2013-07-24,1,15.676071166992188,15.732500076293944,15.739286422729492,0.359968442989553,0.0431358423813037,0.2675,0.2625,0.005,1.9048,Technology,>0%
AAPL,2013-07-23,2013-07-25,2,15.739286422729492,15.660714149475098,15.739286422729492,-0.4992111531875192,0.5017157742900764,0.2675,0.2625,0.005,1.9048,Technology,>0%
AAPL,2013-04-23,2013-04-22,-1,14.022856712341309,14.238213539123535,14.428214073181152,1.5357557393615395,1.3344408238824117,0.36,0.3575,0.0025,0.6993,Technology,>0%
AAPL,2013-04-23,2013-04-24,1,14.05500030517578,14.480713844299316,14.686785697937012,3.028911632017305,1.423078004671852,0.36,0.3575,0.0025,0.6993,Technology,>0%
AAPL,2013-04-23,2013-04-25,2,14.686785697937012,14.585000038146973,14.63607120513916,-0.6930424524702941,0.350162268485507,0.36,0.3575,0.0025,0.6993,Technology,>0%
AAPL,2013-04-23,2013-04-26,3,14.63607120513916,14.899999618530272,15.016071319580078,1.8032736360181028,0.7790047249763333,0.36,0.3575,0.0025,0.6993,Technology,>0%
AAPL,2013-01-23,2013-01-22,-1,18.020000457763672,18.02750015258789,18.17178535461425,0.0416187271570662,0.8003616741373185,0.4925,0.48,0.0125,2.6042,Technology,>0%
AAPL,2013-01-23,2013-01-24,1,16.428571701049805,16.08928680419922,16.428571701049805,-2.065212381359393,2.108762812047296,0.4925,0.48,0.0125,2.6042,Technology,>0%
AAPL,2013-01-23,2013-01-25,2,16.131786346435547,15.710000038146973,16.131786346435547,-2.6146286544501094,2.6848269081119924,0.4925,0.48,0.0125,2.6042,Technology,>0%
AAPL,2012-10-25,2012-10-23,-2,22.53571319580078,21.90571403503418,22.53571319580078,-2.7955590102379952,2.875958116494323,0.31,0.3125,-0.0025,-0.8,Technology,<=0%
AAPL,2012-10-25,2012-10-24,-1,22.194286346435547,22.02964210510254,22.14285659790039,-0.7418316532599394,0.5139188928159149,0.31,0.3125,-0.0025,-0.8,Technology,<=0%
AAPL,2012-10-25,2012-10-25,0,22.14285659790039,21.769285202026367,22.14285659790039,-1.6870966680488997,1.7160480576516586,0.31,0.3125,-0.0025,-0.8,Technology,<=0%
AAPL,2012-10-25,2012-10-26,1,21.765356063842773,21.571428298950195,21.765356063842773,-0.8909928435066423,0.8990028949636862,0.31,0.3125,-0.0025,-0.8,Technology,<=0%
AAPL,2012-07-24,2012-07-23,-1,21.22857093811035,21.56535720825196,21.692142486572266,1.5864764101336513,0.5879117934192676,0.3325,0.37,-0.0375,-10.1351,Technology,<=0%
AAPL,2012-07-24,2012-07-24,0,21.692142486572266,21.461429595947266,21.692142486572266,-1.06357816323498,1.0750117534973875,0.3325,0.37,-0.0375,-10.1351,Technology,<=0%
AAPL,2012-07-24,2012-07-25,1,20.516429901123047,20.534643173217773,20.705713272094727,0.0887740809804808,0.8330804554718078,0.3325,0.37,-0.0375,-10.1351,Technology,<=0%
